Date,Open,High,Low,Close,Adj Close,Volume
1983-06-17,0.000000,0.348958,0.343750,0.343750,0.247113,42936000
1983-06-20,0.000000,0.307292,0.302083,0.302083,0.217160,7329600
1983-06-21,0.000000,0.312500,0.302083,0.302083,0.217160,2280000
1983-06-22,0.000000,0.317708,0.312500,0.312500,0.224648,5937600
1983-06-23,0.000000,0.317708,0.312500,0.312500,0.224648,1272000
1983-06-24,0.000000,0.312500,0.307292,0.307292,0.220904,1574400
1983-06-27,0.000000,0.281250,0.270833,0.270833,0.194695,5884800
1983-06-28,0.000000,0.276042,0.270833,0.270833,0.194695,4987200
1983-06-29,0.000000,0.270833,0.265625,0.265625,0.190951,1056000
1983-06-30,0.000000,0.278646,0.270833,0.270833,0.194695,2164800
1983-07-01,0.000000,0.276042,0.270833,0.270833,0.194695,350400
1983-07-05,0.000000,0.270833,0.260417,0.260417,0.187207,576000
1983-07-06,0.000000,0.265625,0.260417,0.260417,0.187207,638400
1983-07-07,0.000000,0.270833,0.265625,0.265625,0.190951,1046400
1983-07-08,0.000000,0.270833,0.260417,0.260417,0.187207,681600
1983-07-11,0.000000,0.270833,0.265625,0.265625,0.190951,729600
1983-07-12,0.000000,0.276042,0.265625,0.265625,0.190951,777600
1983-07-13,0.000000,0.286458,0.276042,0.276042,0.198439,4420800
1983-07-14,0.000000,0.286458,0.278646,0.278646,0.200311,777600
1983-07-15,0.000000,0.286458,0.278646,0.278646,0.200311,897600
1983-07-18,0.000000,0.281250,0.276042,0.276042,0.198439,456000
1983-07-19,0.000000,0.281250,0.270833,0.270833,0.194695,417600
1983-07-20,0.000000,0.273438,0.268229,0.268229,0.192823,484800
1983-07-21,0.000000,0.265625,0.255208,0.255208,0.183462,1156800
1983-07-22,0.000000,0.255208,0.252604,0.252604,0.181590,3038400
1983-07-25,0.000000,0.257813,0.252604,0.252604,0.181590,1401600
1983-07-26,0.000000,0.257813,0.252604,0.252604,0.181590,2697600
1983-07-27,0.000000,0.250000,0.242188,0.242188,0.174103,566400
1983-07-28,0.242188,0.242188,0.242188,0.242188,0.174103,0
1983-07-29,0.000000,0.250000,0.239583,0.239583,0.172230,734400
1983-08-01,0.000000,0.239583,0.234375,0.234375,0.168486,710400
1983-08-02,0.000000,0.239583,0.231771,0.231771,0.166614,225600
1983-08-03,0.000000,0.239583,0.231771,0.231771,0.166614,105600
1983-08-04,0.000000,0.234375,0.223958,0.223958,0.160998,360000
1983-08-05,0.000000,0.226563,0.218750,0.218750,0.157254,417600
1983-08-08,0.000000,0.218750,0.213542,0.213542,0.153510,292800
1983-08-09,0.000000,0.213542,0.205729,0.205729,0.147893,849600
1983-08-10,0.000000,0.213542,0.205729,0.205729,0.147893,700800
1983-08-11,0.000000,0.213542,0.205729,0.205729,0.147893,124800
1983-08-12,0.000000,0.210938,0.205729,0.205729,0.147893,201600
1983-08-15,0.000000,0.210938,0.203125,0.203125,0.146021,585600
1983-08-16,0.000000,0.210938,0.203125,0.203125,0.146021,235200
1983-08-17,0.000000,0.210938,0.203125,0.203125,0.146021,153600
1983-08-18,0.000000,0.197917,0.190104,0.190104,0.136661,715200
1983-08-19,0.000000,0.195313,0.187500,0.187500,0.134789,744000
1983-08-22,0.000000,0.174479,0.166667,0.166667,0.119813,508800
1983-08-23,0.000000,0.171875,0.166667,0.166667,0.119813,523200
1983-08-24,0.000000,0.171875,0.166667,0.166667,0.119813,700800
1983-08-25,0.000000,0.171875,0.164063,0.164063,0.117941,331200
1983-08-26,0.000000,0.171875,0.166667,0.166667,0.119813,643200
1983-08-29,0.000000,0.171875,0.166667,0.166667,0.119813,398400
1983-08-30,0.000000,0.171875,0.166667,0.166667,0.119813,230400
1983-08-31,0.000000,0.179688,0.174479,0.174479,0.125428,1300800
1983-09-01,0.000000,0.192708,0.184896,0.184896,0.132917,2064000
1983-09-02,0.000000,0.203125,0.197917,0.197917,0.142277,1252800
1983-09-06,0.000000,0.205729,0.200521,0.200521,0.144149,868800
1983-09-07,0.000000,0.205729,0.200521,0.200521,0.144149,590400
1983-09-08,0.000000,0.208333,0.203125,0.203125,0.146021,566400
1983-09-09,0.000000,0.208333,0.203125,0.203125,0.146021,331200
1983-09-12,0.000000,0.213542,0.205729,0.205729,0.147893,1516800
1983-09-13,0.000000,0.210938,0.205729,0.205729,0.147893,105600
1983-09-14,0.000000,0.210938,0.203125,0.203125,0.146021,465600
1983-09-15,0.000000,0.192708,0.187500,0.187500,0.134789,1867200
1983-09-16,0.000000,0.166667,0.161458,0.161458,0.116068,1680000
1983-09-19,0.000000,0.166667,0.164063,0.164063,0.117941,648000
1983-09-20,0.000000,0.171875,0.169271,0.169271,0.121685,1252800
1983-09-21,0.000000,0.174479,0.169271,0.169271,0.121685,2169600
1983-09-22,0.000000,0.177083,0.171875,0.171875,0.123556,3772800
1983-09-23,0.000000,0.182292,0.177083,0.177083,0.127300,6825600
1983-09-26,0.000000,0.184896,0.179688,0.179688,0.129173,518400
1983-09-27,0.000000,0.184896,0.177083,0.177083,0.127300,1881600
1983-09-28,0.000000,0.182292,0.179688,0.179688,0.129173,2011200
1983-09-29,0.000000,0.184896,0.179688,0.179688,0.129173,696000
1983-09-30,0.000000,0.182292,0.177083,0.177083,0.127300,283200
1983-10-03,0.000000,0.179688,0.177083,0.177083,0.127300,1305600
1983-10-04,0.000000,0.182292,0.177083,0.177083,0.127300,268800
1983-10-05,0.000000,0.182292,0.177083,0.177083,0.127300,316800
1983-10-06,0.000000,0.182292,0.177083,0.177083,0.127300,312000
1983-10-07,0.000000,0.182292,0.177083,0.177083,0.127300,456000
1983-10-10,0.000000,0.177083,0.171875,0.171875,0.123556,201600
1983-10-11,0.000000,0.166667,0.161458,0.161458,0.116068,657600
1983-10-12,0.000000,0.164063,0.158854,0.158854,0.114196,336000
1983-10-13,0.000000,0.161458,0.153646,0.153646,0.110452,1036800
1983-10-14,0.000000,0.161458,0.156250,0.156250,0.112324,1315200
1983-10-17,0.000000,0.161458,0.156250,0.156250,0.112324,734400
1983-10-18,0.000000,0.158854,0.151042,0.151042,0.108580,235200
1983-10-19,0.000000,0.145833,0.140625,0.140625,0.101092,3417600
1983-10-20,0.000000,0.145833,0.140625,0.140625,0.101092,1584000
1983-10-21,0.000000,0.145833,0.140625,0.140625,0.101092,288000
1983-10-24,0.000000,0.145833,0.140625,0.140625,0.101092,484800
1983-10-25,0.000000,0.140625,0.135417,0.135417,0.097348,110400
