Date,Open,High,Low,Close,Adj Close,Volume
2022-12-15,63.000000,63.000000,60.000000,60.000000,59.904148,1318200
2022-12-16,60.000000,60.000000,55.000000,56.740002,56.649357,2307500
2022-12-19,53.000000,58.990002,53.000000,56.500000,56.409740,117200
2022-12-20,58.000000,58.000000,56.759998,57.209999,57.118603,22200
2022-12-21,59.000000,66.279999,55.500000,56.959999,56.869003,290700
2022-12-22,58.430000,61.019001,57.000000,57.599998,57.507984,3253200
2022-12-23,58.090000,60.646000,57.000000,57.500000,57.408142,125800
2022-12-27,57.980000,58.990002,57.375000,57.450001,57.358223,26500
2022-12-28,57.930000,58.000000,57.000000,57.500000,57.408142,514800
2022-12-29,58.500000,58.779999,57.750000,58.000000,57.907341,374800
2022-12-30,58.740002,59.000000,57.730000,58.380001,58.286739,351100
2023-01-03,60.680000,60.680000,55.869999,56.000000,55.910538,1794100
2023-01-04,54.130001,60.709999,53.500000,60.490002,60.393368,33338500
2023-01-05,60.639999,62.980000,58.139999,59.000000,58.905746,8850600
2023-01-06,59.680000,59.939999,57.869999,58.950001,58.855827,5902600
2023-01-09,58.790001,59.980000,57.730000,58.099998,58.007183,5288900
2023-01-10,59.150002,60.060001,58.055000,60.000000,59.904148,6663000
2023-01-11,60.439999,66.379997,60.075001,64.989998,64.886177,9219400
2023-01-12,66.089996,66.519997,63.660000,65.650002,65.545120,5819800
2023-01-13,65.000000,65.500000,63.740002,65.440002,65.335464,3772100
2023-01-17,63.939999,65.730003,63.259998,63.330002,63.228828,3774600
2023-01-18,63.200001,63.500000,61.990002,62.080002,61.980831,2610300
2023-01-19,61.330002,64.500000,61.299999,63.939999,63.837852,2585600
2023-01-20,63.959999,67.820000,63.540001,66.769997,66.663330,4001600
2023-01-23,67.349998,69.910004,66.778000,69.519997,69.408943,3724100
2023-01-24,69.029999,70.629997,68.709999,69.599998,69.488808,2591000
2023-01-25,68.459999,69.699997,66.949997,68.709999,68.600235,2802100
2023-01-26,68.510002,69.449997,67.800003,69.220001,69.109421,2075900
2023-01-27,68.860001,70.510002,68.360001,70.080002,69.968048,2810600
2023-01-30,68.410004,73.949997,67.919998,71.500000,71.385780,4259900
2023-01-31,71.010002,71.114998,68.500000,69.519997,69.408943,3084300
2023-02-01,69.000000,70.739998,67.529999,70.010002,69.898155,2698700
2023-02-02,69.589996,71.889999,69.000000,70.650002,70.537140,2776000
2023-02-03,69.629997,70.629997,69.099998,70.550003,70.437294,3074900
