Date,Open,High,Low,Close,Adj Close,Volume
1994-03-17,0.140625,0.154948,0.135417,0.152344,0.152344,188342400
1994-03-18,0.156250,0.158854,0.149740,0.158854,0.158854,36192000
1994-03-21,0.158854,0.164063,0.154948,0.158854,0.158854,9168000
1994-03-22,0.164063,0.166667,0.158854,0.158854,0.158854,14486400
1994-03-23,0.161458,0.161458,0.156250,0.158854,0.158854,6432000
1994-03-24,0.160156,0.160156,0.156250,0.160156,0.160156,5212800
1994-03-25,0.160156,0.166667,0.156250,0.166667,0.166667,5174400
1994-03-28,0.166667,0.166667,0.156250,0.157552,0.157552,9676800
1994-03-29,0.158854,0.158854,0.148438,0.148438,0.148438,3398400
1994-03-30,0.148438,0.153646,0.148438,0.151042,0.151042,4579200
1994-03-31,0.149740,0.149740,0.140625,0.144531,0.144531,3945600
1994-04-04,0.143229,0.143229,0.138021,0.141927,0.141927,8323200
1994-04-05,0.141927,0.145833,0.140625,0.145833,0.145833,1939200
1994-04-06,0.147135,0.151042,0.145833,0.147135,0.147135,1747200
1994-04-07,0.151042,0.153646,0.149740,0.153646,0.153646,393600
1994-04-08,0.153646,0.156250,0.151042,0.152344,0.152344,758400
1994-04-11,0.156250,0.156250,0.152344,0.156250,0.156250,595200
1994-04-12,0.156250,0.157552,0.153646,0.154948,0.154948,3369600
1994-04-13,0.154948,0.154948,0.151042,0.154948,0.154948,2976000
1994-04-14,0.151042,0.153646,0.151042,0.153646,0.153646,67200
1994-04-15,0.152344,0.152344,0.148438,0.152344,0.152344,3312000
1994-04-18,0.148438,0.152344,0.147135,0.151042,0.151042,3523200
1994-04-19,0.151042,0.151042,0.143229,0.148438,0.148438,1689600
1994-04-20,0.145833,0.148438,0.145833,0.145833,0.145833,307200
1994-04-21,0.145833,0.147135,0.143229,0.145833,0.145833,13420800
1994-04-22,0.143229,0.145833,0.143229,0.145833,0.145833,2064000
1994-04-25,0.145833,0.148438,0.143880,0.145833,0.145833,19267200
1994-04-26,0.148438,0.151042,0.145833,0.151042,0.151042,10406400
1994-04-28,0.153646,0.153646,0.151042,0.152344,0.152344,768000
1994-04-29,0.152344,0.156250,0.151042,0.151042,0.151042,5049600
1994-05-02,0.154948,0.156250,0.153646,0.156250,0.156250,2400000
1994-05-03,0.156250,0.164063,0.156250,0.161458,0.161458,4857600
1994-05-04,0.158854,0.164063,0.158854,0.164063,0.164063,8208000
1994-05-05,0.164063,0.166667,0.162760,0.166667,0.166667,9552000
1994-05-06,0.164063,0.166667,0.161458,0.164063,0.164063,2112000
1994-05-09,0.161458,0.164063,0.161458,0.161458,0.161458,816000
1994-05-10,0.164063,0.166667,0.161458,0.166667,0.166667,633600
1994-05-11,0.164063,0.164063,0.157552,0.161458,0.161458,23788800
1994-05-12,0.161458,0.164063,0.158854,0.158854,0.158854,7334400
1994-05-13,0.164063,0.164063,0.164063,0.164063,0.164063,38400
1994-05-16,0.158854,0.164063,0.158854,0.158854,0.158854,1660800
1994-05-17,0.158854,0.164063,0.158854,0.158854,0.158854,777600
1994-05-18,0.164063,0.164063,0.158854,0.158854,0.158854,1814400
1994-05-19,0.158854,0.158854,0.158854,0.158854,0.158854,326400
1994-05-20,0.158854,0.164063,0.158854,0.160156,0.160156,3052800
1994-05-23,0.158854,0.158854,0.158854,0.158854,0.158854,720000
1994-05-24,0.158854,0.158854,0.158854,0.158854,0.158854,19200
1994-05-25,0.158854,0.162760,0.158854,0.162760,0.162760,182400
1994-05-26,0.164063,0.164063,0.158854,0.161458,0.161458,1929600
1994-05-27,0.158854,0.160156,0.158854,0.160156,0.160156,336000
1994-05-31,0.164063,0.164063,0.160156,0.164063,0.164063,8880000
1994-06-01,0.164063,0.164063,0.161458,0.161458,0.161458,576000
1994-06-02,0.161458,0.171875,0.161458,0.170573,0.170573,3600000
1994-06-03,0.166667,0.175781,0.166667,0.173177,0.173177,3792000
