Date,Close/Last,Volume,Open,High,Low
03/22/2024,$468.24,1687410,$464.36,$469.21,$462.49
03/21/2024,$466.30,2723870,$464.65,$468.62,$463.34
03/20/2024,$466.79,2146444,$466.29,$468.28,$464.13
03/19/2024,$466.73,1883132,$467.00,$468.23,$464.855
03/18/2024,$466.11,3026421,$468.64,$475.98,$465.56
03/15/2024,$468.23,33347620,$472.61,$473.84,$466.38
03/14/2024,$473.94,3551334,$475.93,$477.00,$473.09
03/13/2024,$474.89,3239963,$469.96,$477.71,$469.96
03/12/2024,$471.47,3259369,$467.39,$473.21,$466.89
03/11/2024,$469.48,4251545,$473.98,$473.98,$466.75
03/08/2024,$462.55,2469190,$466.29,$466.29,$461.98
03/07/2024,$465.29,2514029,$465.00,$467.77,$461.63
03/06/2024,$463.61,2599858,$458.98,$465.11,$458.98
03/05/2024,$460.96,4102913,$456.37,$463.04,$456.37
03/04/2024,$455.60,2291760,$449.21,$456.66,$448.725
03/01/2024,$449.21,1656087,$448.00,$450.97,$447.00
02/29/2024,$448.82,3684235,$452.65,$453.11,$445.10
02/28/2024,$451.20,1562559,$444.11,$451.73,$443.52
02/27/2024,$444.80,1086269,$443.56,$444.95,$441.86
02/26/2024,$444.94,1285980,$447.56,$448.05,$444.51
02/23/2024,$447.56,1164860,$448.30,$448.535,$445.31
02/22/2024,$447.03,1386858,$441.77,$447.83,$438.73
02/21/2024,$439.46,1230916,$437.76,$439.75,$434.63
02/20/2024,$435.96,1869207,$435.59,$439.40,$434.19
02/16/2024,$431.63,1460792,$432.27,$434.77,$430.65
02/15/2024,$428.69,1721804,$420.25,$429.24,$419.69
02/14/2024,$418.40,1345168,$418.87,$420.85,$416.62
02/13/2024,$416.25,1313516,$418.92,$419.71,$414.222
02/12/2024,$419.61,1272070,$420.36,$420.985,$418.123
02/09/2024,$419.42,1351477,$413.81,$419.84,$412.29
02/08/2024,$414.00,1488904,$419.30,$419.30,$413.36
02/07/2024,$416.83,1985623,$419.07,$423.9719,$415.30
02/06/2024,$415.56,3227232,$414.89,$421.00,$411.36
02/05/2024,$400.63,3487750,$396.84,$401.98,$396.07
02/02/2024,$407.09,2218561,$407.02,$408.93,$404.2373
02/01/2024,$408.65,1893642,$408.27,$410.00,$405.31
01/31/2024,$404.83,1782044,$409.46,$410.61,$403.3326
01/30/2024,$407.85,1647680,$406.05,$410.54,$405.40
01/29/2024,$405.61,1400491,$404.78,$405.8738,$402.2598
01/26/2024,$404.04,1146625,$404.41,$405.32,$401.67
01/25/2024,$403.47,1550902,$400.72,$403.60,$400.40
01/24/2024,$401.28,1594769,$407.07,$408.39,$401.00
01/23/2024,$407.89,1293867,$405.29,$408.18,$402.165
01/22/2024,$406.47,2105464,$401.88,$407.32,$401.41
01/19/2024,$407.38,2265923,$407.12,$408.00,$404.26
01/18/2024,$407.85,1232218,$407.06,$408.38,$403.74
01/17/2024,$406.75,1369062,$404.47,$407.33,$403.92
01/16/2024,$406.65,1464745,$407.48,$410.61,$406.00
01/12/2024,$408.92,849170,$408.74,$409.56,$405.50
01/11/2024,$405.96,1110526,$406.78,$407.00,$401.64
01/10/2024,$405.88,1170618,$404.43,$406.085,$404.01
01/09/2024,$406.69,1256166,$407.48,$407.78,$404.43
01/08/2024,$408.29,1142302,$407.86,$409.99,$404.36
01/05/2024,$409.12,1400077,$409.05,$410.49,$406.25
01/04/2024,$408.59,1517835,$407.64,$411.65,$407.58
01/03/2024,$408.71,1536315,$405.90,$409.86,$405.29
01/02/2024,$409.58,1571892,$409.78,$411.73,$406.70
12/29/2023,$410.71,975935,$408.72,$412.12,$407.96
12/28/2023,$409.77,814377,$410.53,$410.90,$409.205
12/27/2023,$411.21,850934,$408.00,$411.35,$408.00
12/26/2023,$409.93,619271,$410.61,$411.73,$409.63
12/22/2023,$410.74,838963,$410.59,$412.28,$408.7645
12/21/2023,$409.13,1534008,$408.02,$409.40,$406.61
12/20/2023,$406.36,1578526,$410.74,$411.79,$405.94
12/19/2023,$412.09,1344691,$412.00,$414.25,$410.11
12/18/2023,$409.10,1717608,$411.90,$412.99,$407.77
12/15/2023,$407.38,4241139,$407.41,$410.895,$404.90
12/14/2023,$409.72,2220458,$406.78,$411.12,$405.825
12/13/2023,$408.74,3359596,$405.94,$414.17,$404.665
12/12/2023,$426.72,6829002,$425.69,$434.21,$420.30
12/11/2023,$408.24,1653505,$400.00,$408.29,$399.87
12/08/2023,$401.27,1483659,$398.00,$401.60,$397.46
12/07/2023,$398.65,1914117,$399.41,$401.41,$397.38
12/06/2023,$400.31,2263713,$403.97,$404.17,$398.44
12/05/2023,$403.97,2207044,$406.00,$406.61,$402.15
12/04/2023,$406.64,2092442,$409.00,$411.24,$406.0213
12/01/2023,$411.70,2107310,$412.45,$415.05,$409.97
11/30/2023,$413.77,4023877,$410.46,$416.00,$409.79
11/29/2023,$411.39,1405937,$412.57,$415.29,$410.951
11/28/2023,$410.73,1134339,$412.01,$413.82,$410.02
11/27/2023,$412.80,1301164,$413.83,$414.00,$410.00
11/24/2023,$414.22,711306,$412.67,$416.1931,$411.87
11/22/2023,$411.62,1110974,$410.74,$412.51,$408.11
11/21/2023,$411.91,1225251,$411.04,$414.97,$409.41
11/20/2023,$408.27,1678508,$407.55,$410.12,$406.20
11/17/2023,$407.88,1542480,$411.08,$411.08,$406.50
11/16/2023,$408.39,1228118,$403.18,$408.9622,$402.32
11/15/2023,$402.75,1139901,$403.97,$406.13,$402.10
11/14/2023,$403.76,1350547,$399.57,$406.78,$399.57
11/13/2023,$399.75,1420008,$396.36,$401.95,$395.00
11/10/2023,$399.84,1378076,$391.51,$400.37,$391.51
11/09/2023,$390.98,1305415,$394.33,$394.39,$390.38
11/08/2023,$392.26,1631383,$391.41,$394.13,$389.14
11/07/2023,$389.30,2647373,$389.96,$390.955,$385.12
11/06/2023,$393.00,1463968,$392.55,$393.53,$390.24
11/03/2023,$392.51,1339317,$390.10,$395.18,$388.63
11/02/2023,$389.66,1586674,$387.47,$391.71,$387.44
11/01/2023,$387.10,1564907,$382.27,$387.53,$381.0637
10/31/2023,$382.16,2020689,$378.21,$384.07,$376.70
10/30/2023,$378.87,1477971,$376.07,$379.42,$373.69
10/27/2023,$370.53,1945339,$367.86,$376.56,$367.86
10/26/2023,$370.32,2168464,$370.89,$374.29,$366.12
10/25/2023,$364.38,1493094,$367.83,$369.50,$362.33
10/24/2023,$367.26,1590043,$366.53,$369.42,$365.035
10/23/2023,$365.43,1648739,$365.00,$368.63,$361.02
10/20/2023,$366.36,1334065,$370.00,$371.78,$365.94
10/19/2023,$370.14,1249226,$370.44,$373.59,$368.85
10/18/2023,$371.40,1486624,$379.13,$379.65,$370.915
10/17/2023,$381.09,920322,$377.63,$382.334,$376.475
10/16/2023,$379.24,1182414,$378.48,$384.32,$378.01
10/13/2023,$377.89,1214208,$379.70,$382.46,$376.14
10/12/2023,$377.71,888419,$380.71,$381.40,$375.335
10/11/2023,$378.67,931392,$380.34,$381.59,$377.325
10/10/2023,$378.96,1335511,$376.36,$381.67,$375.09
10/09/2023,$373.73,846062,$370.39,$374.465,$369.24
10/06/2023,$373.54,1571287,$369.24,$375.05,$367.03
10/05/2023,$369.86,1822052,$378.26,$381.00,$367.11
10/04/2023,$378.61,1897908,$374.13,$379.88,$372.76
10/03/2023,$372.83,1747620,$368.60,$377.13,$367.77
10/02/2023,$370.21,1298389,$370.94,$371.44,$366.50
09/29/2023,$372.35,1474300,$375.85,$376.87,$371.95
09/28/2023,$373.49,1065630,$372.69,$376.665,$371.395
09/27/2023,$372.01,1254914,$371.43,$373.915,$370.005
09/26/2023,$371.20,1769515,$373.71,$375.27,$368.97
09/25/2023,$376.57,1558288,$371.18,$376.90,$369.00
09/22/2023,$372.95,1017391,$370.86,$375.97,$370.67
09/21/2023,$372.44,1362216,$377.14,$377.49,$372.32
09/20/2023,$378.82,1747310,$388.65,$388.71,$378.64
09/19/2023,$389.78,1459271,$388.05,$390.39,$385.55
09/18/2023,$387.53,652059,$387.67,$389.375,$385.10
09/15/2023,$387.99,2820452,$389.70,$393.42,$386.01
09/14/2023,$389.80,1231480,$387.28,$390.93,$385.64
09/13/2023,$385.15,1207469,$386.96,$388.68,$384.39
09/12/2023,$387.92,1047862,$387.39,$389.59,$386.99
09/11/2023,$389.35,862209,$388.60,$391.50,$387.48
09/08/2023,$386.81,1064046,$386.48,$389.49,$385.1073
09/07/2023,$386.62,986394,$384.07,$387.435,$382.11
09/06/2023,$383.29,775501,$380.35,$383.83,$379.51
09/05/2023,$381.60,1092673,$389.97,$389.97,$381.45
09/01/2023,$388.91,969965,$389.15,$391.005,$387.58
08/31/2023,$387.04,1193097,$387.66,$389.165,$386.00
08/30/2023,$387.09,780090,$386.90,$388.20,$385.30
08/29/2023,$386.85,1060094,$381.07,$386.99,$379.35
08/28/2023,$382.07,771993,$382.40,$383.96,$380.74
